timestamp,cgroup,stat,N0,N1,N2,N3,N4
2.86102294921875e-06,virtiofsd,file,0.0,0.0,0.0,0.0,1.2109375
2.86102294921875e-06,virtiofsd,file_mapped,0.0,0.0,0.0,0.0,1.19921875
2.86102294921875e-06,virtiofsd,file_dirty,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,vm0,file,118.765625,,,,
2.86102294921875e-06,vm0,file_mapped,41.125,,,,
2.86102294921875e-06,vm0,file_dirty,0.3359375,,,,
2.86102294921875e-06,vm0,file_writeback,0.0,,,,
2.86102294921875e-06,vm0,file_thp,0.0,,,,
2.86102294921875e-06,vm1,file,119.38671875,,,,
2.86102294921875e-06,vm1,file_mapped,41.73828125,,,,
2.86102294921875e-06,vm1,file_dirty,0.328125,,,,
2.86102294921875e-06,vm1,file_writeback,0.0,,,,
2.86102294921875e-06,vm1,file_thp,0.0,,,,
0.9844024181365967,virtiofsd,file,0.0,0.0,0.0,0.0,1.2109375
0.9844024181365967,virtiofsd,file_mapped,0.0,0.0,0.0,0.0,1.19921875
0.9844024181365967,virtiofsd,file_dirty,0.0,0.0,0.0,0.0,0.0
0.9844024181365967,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
0.9844024181365967,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
0.9844024181365967,vm0,file,118.765625,,,,
0.9844024181365967,vm0,file_mapped,41.125,,,,
0.9844024181365967,vm0,file_dirty,0.4765625,,,,
0.9844024181365967,vm0,file_writeback,0.0,,,,
0.9844024181365967,vm0,file_thp,0.0,,,,
0.9844024181365967,vm1,file,119.38671875,,,,
0.9844024181365967,vm1,file_mapped,41.76171875,,,,
0.9844024181365967,vm1,file_dirty,0.47265625,,,,
0.9844024181365967,vm1,file_writeback,0.0,,,,
0.9844024181365967,vm1,file_thp,0.0,,,,
1.9520847797393799,virtiofsd,file,0.0,0.0,0.0,0.0,1.2109375
1.9520847797393799,virtiofsd,file_mapped,0.0,0.0,0.0,0.0,1.19921875
1.9520847797393799,virtiofsd,file_dirty,0.0,0.0,0.0,0.0,0.0
1.9520847797393799,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9520847797393799,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
1.9520847797393799,vm0,file,118.7734375,,,,
1.9520847797393799,vm0,file_mapped,41.15234375,,,,
1.9520847797393799,vm0,file_dirty,0.5625,,,,
1.9520847797393799,vm0,file_writeback,0.0,,,,
1.9520847797393799,vm0,file_thp,0.0,,,,
1.9520847797393799,vm1,file,119.39453125,,,,
1.9520847797393799,vm1,file_mapped,41.75,,,,
1.9520847797393799,vm1,file_dirty,0.578125,,,,
1.9520847797393799,vm1,file_writeback,0.0,,,,
1.9520847797393799,vm1,file_thp,0.0,,,,
2.919872999191284,virtiofsd,file,0.0,0.0,0.0,0.0,1.2109375
2.919872999191284,virtiofsd,file_mapped,0.0,0.0,0.0,0.0,1.19921875
2.919872999191284,virtiofsd,file_dirty,0.0,0.0,0.0,0.0,0.0
2.919872999191284,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
2.919872999191284,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
2.919872999191284,vm0,file,121.7890625,,,,
2.919872999191284,vm0,file_mapped,56.58203125,,,,
2.919872999191284,vm0,file_dirty,0.65625,,,,
2.919872999191284,vm0,file_writeback,0.0,,,,
2.919872999191284,vm0,file_thp,0.0,,,,
2.919872999191284,vm1,file,119.39453125,,,,
2.919872999191284,vm1,file_mapped,41.75,,,,
2.919872999191284,vm1,file_dirty,0.671875,,,,
2.919872999191284,vm1,file_writeback,0.0,,,,
2.919872999191284,vm1,file_thp,0.0,,,,
3.887357473373413,virtiofsd,file,0.0,0.0,0.0,0.0,73.7421875
3.887357473373413,virtiofsd,file_mapped,0.0,0.0,0.0,0.0,1.19921875
3.887357473373413,virtiofsd,file_dirty,0.0,0.0,0.0,0.0,0.0
3.887357473373413,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
3.887357473373413,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
3.887357473373413,vm0,file,121.7890625,,,,
3.887357473373413,vm0,file_mapped,56.61328125,,,,
3.887357473373413,vm0,file_dirty,0.76171875,,,,
3.887357473373413,vm0,file_writeback,0.0,,,,
3.887357473373413,vm0,file_thp,0.0,,,,
3.887357473373413,vm1,file,122.34765625,,,,
3.887357473373413,vm1,file_mapped,57.07421875,,,,
3.887357473373413,vm1,file_dirty,0.77734375,,,,
3.887357473373413,vm1,file_writeback,0.0,,,,
3.887357473373413,vm1,file_thp,0.0,,,,
4.847435235977173,virtiofsd,file,0.0,0.0,0.0,0.0,155.7421875
4.847435235977173,virtiofsd,file_mapped,0.0,0.0,0.0,0.0,1.19921875
4.847435235977173,virtiofsd,file_dirty,0.0,0.0,0.0,0.0,0.0
4.847435235977173,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
4.847435235977173,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
4.847435235977173,vm0,file,121.7890625,,,,
4.847435235977173,vm0,file_mapped,56.6015625,,,,
4.847435235977173,vm0,file_dirty,0.86328125,,,,
4.847435235977173,vm0,file_writeback,0.0,,,,
4.847435235977173,vm0,file_thp,0.0,,,,
4.847435235977173,vm1,file,122.53515625,,,,
4.847435235977173,vm1,file_mapped,57.18359375,,,,
4.847435235977173,vm1,file_dirty,0.90234375,,,,
4.847435235977173,vm1,file_writeback,0.0,,,,
4.847435235977173,vm1,file_thp,0.0,,,,
